IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP19;IP_PROP20;IP_PROP22;IP_PROP23;IP_PROP55;IP_PROP24;IP_PROP34;IP_PROP21;IC_GROUP0;IC_GROUP1;IC_GROUP2
1549;Шапка бини-тыковка - Черный, 54-58 см;1549;Y;;;;;text;;;text;;500;;1527;ВС002427;;;;;/upload/main/408/u9s9zq8nwa3abyvus1t3f0cvjqkxb1uj.jpg;green;;;
1551;Шапка в мелкий рубчик - Черный, 54-58 см;1551;Y;;;;;text;;;text;;500;;1550;ВС002429;;;;;/upload/main/a1a/j6opgr10kdoi5kyc58tz28fpcvsn2cje.jpg;green;;;
1553;Шапка вязаная из полушерсти - Белый, 54-58 см;1553;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1554;Шапка вязаная из полушерсти - Бордо, 54-58 см;1554;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1555;Шапка вязаная из полушерсти - Голубой, 54-58 см;1555;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1556;Шапка вязаная из полушерсти - Графит, 54-58 см;1556;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1557;Шапка вязаная из полушерсти - Джинс, 54-58 см;1557;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1558;Шапка вязаная из полушерсти - Зеленый, 54-58 см;1558;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1559;Шапка вязаная из полушерсти - Изумруд, 54-58 см;1559;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1560;Шапка вязаная из полушерсти - Кирпич, 54-58 см;1560;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1561;Шапка вязаная из полушерсти - Красный, 54-58 см;1561;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1562;Шапка вязаная из полушерсти - Молочный, 54-58 см;1562;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1563;Шапка вязаная из полушерсти - Оранжевый, 54-58 см;1563;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1564;Шапка вязаная из полушерсти - Песок, 54-58 см;1564;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1565;Шапка вязаная из полушерсти - Пудра, 54-58 см;1565;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1566;Шапка вязаная из полушерсти - Свет.серый, 54-58 см;1566;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1567;Шапка вязаная из полушерсти - Сливовый, 54-58 см;1567;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1568;Шапка вязаная из полушерсти - Темный графит, 54-58 см;1568;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1569;Шапка вязаная из полушерсти - Шоколад, 54-58 см;1569;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1570;Шапка вязаная из полушерсти - Черный, 54-58 см;1570;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1571;Шапка вязаная из полушерсти - Синий, 54-58 см;1571;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1572;Шапка вязаная из полушерсти - Лаванда, 54-58 см;1572;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1573;Шапка вязаная из полушерсти - Розовый, 54-58 см;1573;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1574;Шапка вязаная из полушерсти - Горчица, 54-58 см;1574;Y;;;;;text;;;text;;500;;1552;BC002398;;;;;/upload/main/436/pt1e9wyyuorxj45ft35bmdq8s1uuip36.jpg;green;;;
1576;Шапка вязаная из хлопка - Фуксия, 54-59 см;1576;Y;;;;;text;;;text;;500;;1575;BC002406;;;;;/upload/main/cac/0tg94x0i1j5hawa6j8ddjncmqplff2ra.jpg;green;;;
1577;Шапка вязаная из хлопка - Синий, 54-59 см;1577;Y;;;;;text;;;text;;500;;1575;BC002406;;;;;/upload/main/cac/0tg94x0i1j5hawa6j8ddjncmqplff2ra.jpg;green;;;
1578;Шапка вязаная из хлопка - Чёрно-синий, 54-59 см;1578;Y;;;;;text;;;text;;500;;1575;BC002406;;;;;/upload/main/cac/0tg94x0i1j5hawa6j8ddjncmqplff2ra.jpg;green;;;
1579;Шапка вязаная из хлопка - Свет.серый, 54-59 см;1579;Y;;;;;text;;;text;;500;;1575;BC002406;;;;;/upload/main/cac/0tg94x0i1j5hawa6j8ddjncmqplff2ra.jpg;green;;;
1580;Шапка вязаная из хлопка - Пудра, 54-59 см;1580;Y;;;;;text;;;text;;500;;1575;BC002406;;;;;/upload/main/cac/0tg94x0i1j5hawa6j8ddjncmqplff2ra.jpg;green;;;
1581;Шапка вязаная из хлопка - Лаванда, 54-59 см;1581;Y;;;;;text;;;text;;500;;1575;BC002406;;;;;/upload/main/cac/0tg94x0i1j5hawa6j8ddjncmqplff2ra.jpg;green;;;
1582;Шапка вязаная из хлопка - Графит, 54-59 см;1582;Y;;;;;text;;;text;;500;;1575;BC002406;;;;;/upload/main/cac/0tg94x0i1j5hawa6j8ddjncmqplff2ra.jpg;green;;;
1583;Шапка вязаная из хлопка - Горчица, 54-59 см;1583;Y;;;;;text;;;text;;500;;1575;BC002406;;;;;/upload/main/cac/0tg94x0i1j5hawa6j8ddjncmqplff2ra.jpg;green;;;
1585;Шапка вязаная шерстяная Mia - Белый, 54-58 см;1585;Y;;;;;text;;;text;;500;;1584;BC002448;;;;;/upload/main/5a7/z7ii9r2ouf5qzvmqf45mpmnltd2ndqj2.jpg;green;;;
1586;Шапка вязаная шерстяная Mia - Горчица, 54-58 см;1586;Y;;;;;text;;;text;;500;;1584;BC002448;;;;;/upload/main/5a7/z7ii9r2ouf5qzvmqf45mpmnltd2ndqj2.jpg;green;;;
1587;Шапка вязаная шерстяная Mia - Мята, 54-58 см;1587;Y;;;;;text;;;text;;500;;1584;BC002448;;;;;/upload/main/5a7/z7ii9r2ouf5qzvmqf45mpmnltd2ndqj2.jpg;green;;;
1588;Шапка вязаная шерстяная Mia - Свет.серый, 54-58 см;1588;Y;;;;;text;;;text;;500;;1584;BC002448;;;;;/upload/main/5a7/z7ii9r2ouf5qzvmqf45mpmnltd2ndqj2.jpg;green;;;
1590;Шапка двухслойная вязаная из полушерсти - Белый, 54-58 см;1590;Y;;;;;text;;;text;;500;;1589;BC002396;;;;;/upload/main/f09/68gq5p0kjnjenppcusct30mtp2zvoic1.jpg;green;;;
1591;Шапка двухслойная вязаная из полушерсти - Черный, 54-58 см;1591;Y;;;;;text;;;text;;500;;1589;BC002396;;;;;/upload/main/f09/68gq5p0kjnjenppcusct30mtp2zvoic1.jpg;green;;;
1592;Шапка двухслойная вязаная из полушерсти - Песок, 54-58 см;1592;Y;;;;;text;;;text;;500;;1589;BC002396;;;;;/upload/main/f09/68gq5p0kjnjenppcusct30mtp2zvoic1.jpg;green;;;
1593;Шапка двухслойная вязаная из полушерсти - Свет.бежевый, 54-58 см;1593;Y;;;;;text;;;text;;500;;1589;BC002396;;;;;/upload/main/f09/68gq5p0kjnjenppcusct30mtp2zvoic1.jpg;green;;;
1594;Шапка двухслойная вязаная из полушерсти - Серый, 54-58 см;1594;Y;;;;;text;;;text;;500;;1589;BC002396;;;;;/upload/main/f09/68gq5p0kjnjenppcusct30mtp2zvoic1.jpg;green;;;
1595;Шапка двухслойная вязаная из полушерсти - Горчица, 54-58 см;1595;Y;;;;;text;;;text;;500;;1589;BC002396;;;;;/upload/main/f09/68gq5p0kjnjenppcusct30mtp2zvoic1.jpg;green;;;
1596;Шапка двухслойная вязаная из полушерсти - Трава, 54-58 см;1596;Y;;;;;text;;;text;;500;;1589;BC002396;;;;;/upload/main/f09/68gq5p0kjnjenppcusct30mtp2zvoic1.jpg;green;;;
1597;Шапка двухслойная вязаная из полушерсти - Фуксия, 54-58 см;1597;Y;;;;;text;;;text;;500;;1589;BC002396;;;;;/upload/main/f09/68gq5p0kjnjenppcusct30mtp2zvoic1.jpg;green;;;
1599;Шапка-ушанка вязаная из мериноса - Белый, 54-58 см;1599;Y;;;;;text;;;text;;500;;1598;BC002315;;;;;/upload/main/c73/bpihd7fguh3et4nx0ms61q81pwtcemdf.jpeg;green;;;
1600;Шапка-ушанка вязаная из мериноса - Песок, 54-58 см;1600;Y;;;;;text;;;text;;500;;1598;BC002315;;;;;/upload/main/c73/bpihd7fguh3et4nx0ms61q81pwtcemdf.jpeg;green;;;
1602;Широкий ремень кожаный с металлической пряжкой - onesize, Коричневый;1602;Y;;;;;text;;;text;;500;;1601;BC002327а;;;;;/upload/main/e92/ryji75jazb8uues9qyr6rbga31ccq50f.jpg;green;;;
1603;Широкий ремень кожаный с металлической пряжкой - onesize, Бордо;1603;Y;;;;;text;;;text;;500;;1601;BC002327а;;;;;/upload/main/e92/ryji75jazb8uues9qyr6rbga31ccq50f.jpg;green;;;
1604;Широкий ремень кожаный с металлической пряжкой - onesize, Джинс;1604;Y;;;;;text;;;text;;500;;1601;BC002327а;;;;;/upload/main/e92/ryji75jazb8uues9qyr6rbga31ccq50f.jpg;green;;;
1605;Широкий ремень кожаный с металлической пряжкой - onesize, Терракот;1605;Y;;;;;text;;;text;;500;;1601;BC002327а;;;;;/upload/main/e92/ryji75jazb8uues9qyr6rbga31ccq50f.jpg;green;;;
1606;Широкий ремень кожаный с металлической пряжкой - onesize, Молочный;1606;Y;;;;;text;;;text;;500;;1601;BC002327а;;;;;/upload/main/e92/ryji75jazb8uues9qyr6rbga31ccq50f.jpg;green;;;
1607;Широкий ремень кожаный с металлической пряжкой - onesize, Пудра;1607;Y;;;;;text;;;text;;500;;1601;BC002327а;;;;;/upload/main/e92/ryji75jazb8uues9qyr6rbga31ccq50f.jpg;green;;;
1608;Широкий ремень кожаный с металлической пряжкой - onesize, Свет.бежевый;1608;Y;;;;;text;;;text;;500;;1601;BC002327а;;;;;/upload/main/e92/ryji75jazb8uues9qyr6rbga31ccq50f.jpg;green;;;
1609;Широкий ремень кожаный с металлической пряжкой - onesize, Серый;1609;Y;;;;;text;;;text;;500;;1601;BC002327а;;;;;/upload/main/e92/ryji75jazb8uues9qyr6rbga31ccq50f.jpg;green;;;
1610;Широкий ремень кожаный с металлической пряжкой - onesize, Тёмный шоколад;1610;Y;;;;;text;;;text;;500;;1601;BC002327а;;;;;/upload/main/e92/ryji75jazb8uues9qyr6rbga31ccq50f.jpg;green;;;
1612;Шорты- бермуды BOSTON из премиального хлопка - Фуксия, 42-46;1612;Y;;;;;text;;;text;;500;;1611;BC002306a;;;;;/upload/main/52f/903khmzkya3mi3mxtck5r9i4v4cf3kz8.jpg;green;;;
1613;Шорты- бермуды BOSTON из премиального хлопка - Лазурный, 42-46;1613;Y;;;;;text;;;text;;500;;1611;BC002306a;;;;;/upload/main/52f/903khmzkya3mi3mxtck5r9i4v4cf3kz8.jpg;green;;;
1614;Шорты- бермуды BOSTON из премиального хлопка - Жемчужный, 42-46;1614;Y;;;;;text;;;text;;500;;1611;BC002306a;;;;;/upload/main/52f/903khmzkya3mi3mxtck5r9i4v4cf3kz8.jpg;green;;;
1616;Шорты- бермуды (лён) - Жемчужный, 44;1616;Y;;;;;text;;;text;;500;;1615;BC002412;;;;;/upload/main/350/srdsi5ipee6dxs8m64w1ixj07s0m97ft.jpeg;green;;;
1617;Шорты- бермуды (лён) - Жемчужный, 46;1617;Y;;;;;text;;;text;;500;;1615;BC002412;;;;;/upload/main/350/srdsi5ipee6dxs8m64w1ixj07s0m97ft.jpeg;green;;;
1619;Шорты из хлопка - Зеленый, 42-46;1619;Y;;;;;text;;;text;;500;;1618;BC002309а;;;;;/upload/main/1a4/xjc7c1laa14r22jl0yn3tgt0kyrl1gko.jpg;green;;;
1620;Шорты из хлопка - Желтый, 42-46;1620;Y;;;;;text;;;text;;500;;1618;BC002309а;;;;;/upload/main/1a4/xjc7c1laa14r22jl0yn3tgt0kyrl1gko.jpg;green;;;
1621;Шорты из хлопка - Свет.серый, 42-46;1621;Y;;;;;text;;;text;;500;;1618;BC002309а;;;;;/upload/main/1a4/xjc7c1laa14r22jl0yn3tgt0kyrl1gko.jpg;green;;;
1622;Шорты из хлопка - Молочный, 42-46;1622;Y;;;;;text;;;text;;500;;1618;BC002309а;;;;;/upload/main/1a4/xjc7c1laa14r22jl0yn3tgt0kyrl1gko.jpg;green;;;
1623;Шорты из хлопка - Розовый, 42-46;1623;Y;;;;;text;;;text;;500;;1618;BC002309а;;;;;/upload/main/1a4/xjc7c1laa14r22jl0yn3tgt0kyrl1gko.jpg;green;;;
1624;Шорты из хлопка - Песок, 42-46;1624;Y;;;;;text;;;text;;500;;1618;BC002309а;;;;;/upload/main/1a4/xjc7c1laa14r22jl0yn3tgt0kyrl1gko.jpg;green;;;
1625;Шорты из хлопка - Черный, 42-46;1625;Y;;;;;text;;;text;;500;;1618;BC002309а;;;;;/upload/main/1a4/xjc7c1laa14r22jl0yn3tgt0kyrl1gko.jpg;green;;;
1627;Электронный подарочный сертификат CОССОN - 2000;1627;Y;;;;;text;;;text;;500;;1626;BC002409;;;;;/upload/main/c43/i0813cwzbrvs8245q7bnxjy7xzf1zad5.jpeg;green;;;
1628;Электронный подарочный сертификат CОССОN - 1000;1628;Y;;;;;text;;;text;;500;;1626;BC002409;;;;;/upload/main/c43/i0813cwzbrvs8245q7bnxjy7xzf1zad5.jpeg;green;;;
1629;Электронный подарочный сертификат CОССОN - 3000;1629;Y;;;;;text;;;text;;500;;1626;BC002409;;;;;/upload/main/c43/i0813cwzbrvs8245q7bnxjy7xzf1zad5.jpeg;green;;;
1630;Электронный подарочный сертификат CОССОN - 5000;1630;Y;;;;;text;;;text;;500;;1626;BC002409;;;;;/upload/main/c43/i0813cwzbrvs8245q7bnxjy7xzf1zad5.jpeg;green;;;
1631;Электронный подарочный сертификат CОССОN - 7000;1631;Y;;;;;text;;;text;;500;;1626;BC002409;;;;;/upload/main/c43/i0813cwzbrvs8245q7bnxjy7xzf1zad5.jpeg;green;;;
1632;Электронный подарочный сертификат CОССОN - 10000;1632;Y;;;;;text;;;text;;500;;1626;BC002409;;;;;/upload/main/c43/i0813cwzbrvs8245q7bnxjy7xzf1zad5.jpeg;green;;;
1634;Юбка вязаная в крупный рубчик - 40-48, Песок;1634;Y;;;;;text;;;text;;500;;1633;BC002445;;;;;/upload/iblock/ad9/sp8hpgnkw0uiftxq6bhdqra094ild5ei.jpg;green;;;
1636;Юбка вязаная в мелкий рубчик - 40-48, Молочный;1636;Y;;;;;text;;;text;;500;;1635;BC002399;;;;;/upload/main/fd3/8c72dhv1xcrcowyutmt6kf2jy79tws84.jpg;green;;;
1637;Юбка вязаная в мелкий рубчик - 40-48, Песок;1637;Y;;;;;text;;;text;;500;;1635;BC002399;;;;;/upload/main/fd3/8c72dhv1xcrcowyutmt6kf2jy79tws84.jpg;green;;;
1638;Юбка вязаная в мелкий рубчик - 40-48, Бирюза;1638;Y;;;;;text;;;text;;500;;1635;BC002399;;;;;/upload/main/fd3/8c72dhv1xcrcowyutmt6kf2jy79tws84.jpg;green;;;
1639;Юбка вязаная в мелкий рубчик - 40-48, Серый;1639;Y;;;;;text;;;text;;500;;1635;BC002399;;;;;/upload/main/fd3/8c72dhv1xcrcowyutmt6kf2jy79tws84.jpg;green;;;
1640;Юбка вязаная в мелкий рубчик - 40-48, Свет.серый;1640;Y;;;;;text;;;text;;500;;1635;BC002399;;;;;/upload/main/fd3/8c72dhv1xcrcowyutmt6kf2jy79tws84.jpg;green;;;
1641;Юбка вязаная в мелкий рубчик - 40-48, Черный;1641;Y;;;;;text;;;text;;500;;1635;BC002399;;;;;/upload/main/fd3/8c72dhv1xcrcowyutmt6kf2jy79tws84.jpg;green;;;
1642;Юбка вязаная в мелкий рубчик - 40-48, Темный песок;1642;Y;;;;;text;;;text;;500;;1635;BC002399;;;;;/upload/main/fd3/8c72dhv1xcrcowyutmt6kf2jy79tws84.jpg;green;;;
1644;Юбка вязаная из итальянской пряжи Olli - 40-48, Горчица;1644;Y;;;;;text;;;text;;500;;1643;BC002362-1;;;;;/upload/main/3d7/hbjirhscdgmc8isjz6c5oct4zvn9rzmi.jpg;green;;;
1646;Юбка вязаная из полушерсти - 40-48, Голубой;1646;Y;;;;;text;;;text;;500;;1645;BC002397;;;;;/upload/main/b4e/l521908oa2gbvgvsjdi4e9ssm0bq9dbx.jpg;green;;;
1647;Юбка вязаная из полушерсти - 40-48, Песок;1647;Y;;;;;text;;;text;;500;;1645;BC002397;;;;;/upload/main/b4e/l521908oa2gbvgvsjdi4e9ssm0bq9dbx.jpg;green;;;
1648;Юбка вязаная из полушерсти - 40-48, Свет.бежевый;1648;Y;;;;;text;;;text;;500;;1645;BC002397;;;;;/upload/main/b4e/l521908oa2gbvgvsjdi4e9ssm0bq9dbx.jpg;green;;;
1649;Юбка вязаная из полушерсти - 40-48, Молочный;1649;Y;;;;;text;;;text;;500;;1645;BC002397;;;;;/upload/main/b4e/l521908oa2gbvgvsjdi4e9ssm0bq9dbx.jpg;green;;;
1650;Юбка вязаная из полушерсти - 40-48, Серый;1650;Y;;;;;text;;;text;;500;;1645;BC002397;;;;;/upload/main/b4e/l521908oa2gbvgvsjdi4e9ssm0bq9dbx.jpg;green;;;
1652;Юбка вязаная мини - 40-46, Белый;1652;Y;;;;;text;;;text;;500;;1651;BC002455;;;;;/upload/main/a8a/ergqkxf4yzlqq14jcf5hdbls5j721rhb.jpeg;green;;;
1654;Юбка вязаная плиссированная - 40-44, Свет.бежевый;1654;Y;;;;;text;;;text;;500;;1653;BC002317;;;;;/upload/main/c43/rjhnmf1aixyp15lqraf6l0j9cz5jemv0.jpg;green;;;
1655;Юбка вязаная плиссированная - 40-44, Свет.серый;1655;Y;;;;;text;;;text;;500;;1653;BC002317;;;;;/upload/main/c43/rjhnmf1aixyp15lqraf6l0j9cz5jemv0.jpg;green;;;
1656;Юбка вязаная плиссированная - 40-44, Серый;1656;Y;;;;;text;;;text;;500;;1653;BC002317;;;;;/upload/main/c43/rjhnmf1aixyp15lqraf6l0j9cz5jemv0.jpg;green;;;
1658;Юбка из перфорированного трикотажа - 40-46, Белый;1658;Y;;;;;text;;;text;;500;;1657;BC002312b;;;;;/upload/main/390/kxpjspfnd9x3gr00afw7e7gi4vil6y3t.jpg;green;;;
1659;Юбка из перфорированного трикотажа - 40-46, Зеленый;1659;Y;;;;;text;;;text;;500;;1657;BC002312b;;;;;/upload/main/390/kxpjspfnd9x3gr00afw7e7gi4vil6y3t.jpg;green;;;
1660;Юбка из перфорированного трикотажа - 40-46, Фиолетовый;1660;Y;;;;;text;;;text;;500;;1657;BC002312b;;;;;/upload/main/390/kxpjspfnd9x3gr00afw7e7gi4vil6y3t.jpg;green;;;
1661;Юбка из перфорированного трикотажа - 40-46, Черный;1661;Y;;;;;text;;;text;;500;;1657;BC002312b;;;;;/upload/main/390/kxpjspfnd9x3gr00afw7e7gi4vil6y3t.jpg;green;;;
1663;Юбка-карандаш из хлопка - 40-48, Песок;1663;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
1664;Юбка-карандаш из хлопка - 40-48, Голубой;1664;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
1665;Юбка-карандаш из хлопка - 40-48, Желтый;1665;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
1666;Юбка-карандаш из хлопка - 40-48, Молочный;1666;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
1667;Юбка-карандаш из хлопка - 40-48, Серый;1667;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
1668;Юбка-карандаш из хлопка - 40-48, Хаки;1668;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
1669;Юбка-карандаш из хлопка - 40-48, Бабл - Гам;1669;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
1670;Юбка-карандаш из хлопка - 40-48, Фуксия;1670;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
1671;Юбка-карандаш из хлопка - 40-48, Белый;1671;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
1672;Юбка-карандаш из хлопка - 40-48, Мята;1672;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
1673;Юбка-карандаш из хлопка - 40-48, Бирюза;1673;Y;;;;;text;;;text;;500;;1662;BC002303;;;;;/upload/main/811/a6fog19b3y4yitkqgzvsjwetdvhhe7dq.jpg;green;;;
